gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
Solyc05g051200.1	Solyc05g051200.1.1	Solyc05g051200.1.1.1	606712	EntrezGene	DEPENDENT	-	-	-
Solyc05g051210.3	Solyc05g051210.3.1	Solyc05g051210.3.1	101262216	EntrezGene	DEPENDENT	-	-	-
Solyc05g051220.3	Solyc05g051220.3.1	Solyc05g051220.3.1	101261922	EntrezGene	DEPENDENT	-	-	-
Solyc05g051240.1	Solyc05g051240.1.1	Solyc05g051240.1.1.1	101261332	EntrezGene	DEPENDENT	-	-	-
Solyc05g051250.3	Solyc05g051250.3.1	Solyc05g051250.3.1	101261030	EntrezGene	DEPENDENT	-	-	-
Solyc05g051260.3	Solyc05g051260.3.1	Solyc05g051260.3.1	101260730	EntrezGene	DEPENDENT	-	-	-
Solyc05g051270.3	Solyc05g051270.3.1	Solyc05g051270.3.1	101261625	EntrezGene	DEPENDENT	-	-	-
Solyc05g051280.3	Solyc05g051280.3.1	Solyc05g051280.3.1	101260437	EntrezGene	DEPENDENT	-	-	-
Solyc05g051320.2	Solyc05g051320.2.1	Solyc05g051320.2.1	101261333	EntrezGene	DEPENDENT	-	-	-
Solyc05g051330.1	Solyc05g051330.1.1	Solyc05g051330.1.1.1	101261031	EntrezGene	DEPENDENT	-	-	-
Solyc05g051350.2	Solyc05g051350.2.1	Solyc05g051350.2.1	101260438	EntrezGene	DEPENDENT	-	-	-
Solyc05g051370.3	Solyc05g051370.3.1	Solyc05g051370.3.1	101259248	EntrezGene	DEPENDENT	-	-	-
Solyc05g051360.1	Solyc05g051360.1.1	Solyc05g051360.1.1.1	101260140	EntrezGene	DEPENDENT	-	-	-
Solyc05g051390.3	Solyc05g051390.3.1	Solyc05g051390.3.1	101258957	EntrezGene	DEPENDENT	-	-	-
Solyc05g051410.3	Solyc05g051410.3.1	Solyc05g051410.3.1	101258371	EntrezGene	DEPENDENT	-	-	-
Solyc05g051420.2	Solyc05g051420.2.1	Solyc05g051420.2.1	104647583	EntrezGene	DEPENDENT	-	-	-
Solyc05g051450.2	Solyc05g051450.2.1	Solyc05g051450.2.1	101258372	EntrezGene	DEPENDENT	-	-	-
Solyc05g051460.3	Solyc05g051460.3.1	Solyc05g051460.3.1	101257770	EntrezGene	DEPENDENT	-	-	-
Solyc05g051490.3	Solyc05g051490.3.1	Solyc05g051490.3.1	101256880	EntrezGene	DEPENDENT	-	-	-
Solyc05g051515.1	Solyc05g051515.1.1	Solyc05g051515.1.1	101263309	EntrezGene	DEPENDENT	-	-	-
Solyc05g051515.1	Solyc05g051515.1.1	Solyc05g051515.1.1	544102	EntrezGene	DEPENDENT	-	-	-
Solyc05g051515.1	Solyc05g051515.1.1	Solyc05g051515.1.1	101262275	EntrezGene	DEPENDENT	-	-	-
Solyc05g051515.1	Solyc05g051515.1.1	Solyc05g051515.1.1	101254197	EntrezGene	DEPENDENT	-	-	-
Solyc05g051520.3	Solyc05g051520.3.1	Solyc05g051520.3.1	101256287	EntrezGene	DEPENDENT	-	-	-
Solyc05g051530.3	Solyc05g051530.3.1	Solyc05g051530.3.1	101257771	EntrezGene	DEPENDENT	-	-	-
Solyc05g051550.2	Solyc05g051550.2.1	Solyc05g051550.2.1	101255997	EntrezGene	DEPENDENT	-	-	-
Solyc05g051570.3	Solyc05g051570.3.1	Solyc05g051570.3.1	101255401	EntrezGene	DEPENDENT	-	-	-
Solyc05g051590.3	Solyc05g051590.3.1	Solyc05g051590.3.1	101254799	EntrezGene	DEPENDENT	-	-	-
Solyc05g051580.3	Solyc05g051580.3.1	Solyc05g051580.3.1	101255100	EntrezGene	DEPENDENT	-	-	-
Solyc05g051620.3	Solyc05g051620.3.1	Solyc05g051620.3.1	101254492	EntrezGene	DEPENDENT	-	-	-
Solyc05g051640.3	Solyc05g051640.3.1	Solyc05g051640.3.1	101256593	EntrezGene	DEPENDENT	-	-	-
Solyc05g051650.1	Solyc05g051650.1.1	Solyc05g051650.1.1	101256288	EntrezGene	DEPENDENT	-	-	-
Solyc05g051660.1	Solyc05g051660.1.1	Solyc05g051660.1.1.1	101253900	EntrezGene	DEPENDENT	-	-	-
Solyc05g051700.3	Solyc05g051700.3.1	Solyc05g051700.3.1	101252988	EntrezGene	DEPENDENT	-	-	-
Solyc05g051710.3	Solyc05g051710.3.1	Solyc05g051710.3.1	101252490	EntrezGene	DEPENDENT	-	-	-
Solyc05g051750.3	Solyc05g051750.3.1	Solyc05g051750.3.1	543989	EntrezGene	DEPENDENT	-	-	-
Solyc05g051800.3	Solyc05g051800.3.1	Solyc05g051800.3.1	101249644	EntrezGene	DEPENDENT	-	-	-
Solyc05g051820.3	Solyc05g051820.3.1	Solyc05g051820.3.1	101249365	EntrezGene	DEPENDENT	-	-	-
Solyc05g051830.3	Solyc05g051830.3.1	Solyc05g051830.3.1	101249083	EntrezGene	DEPENDENT	-	-	-
Solyc05g051840.1	Solyc05g051840.1.1	Solyc05g051840.1.1.1	101248779	EntrezGene	DEPENDENT	-	-	-
Solyc05g051850.3	Solyc05g051850.3.1	Solyc05g051850.3.1	543809	EntrezGene	DEPENDENT	-	-	-
Solyc05g051860.3	Solyc05g051860.3.1	Solyc05g051860.3.1	101248202	EntrezGene	DEPENDENT	-	-	-
Solyc05g051870.3	Solyc05g051870.3.1	Solyc05g051870.3.1	101247921	EntrezGene	DEPENDENT	-	-	-
Solyc05g051890.1	Solyc05g051890.1.1	Solyc05g051890.1.1.1	101247326	EntrezGene	DEPENDENT	-	-	-
Solyc05g051900.3	Solyc05g051900.3.1	Solyc05g051900.3.1	101247024	EntrezGene	DEPENDENT	-	-	-
Solyc05g051970.3	Solyc05g051970.3.1	Solyc05g051970.3.1	101246430	EntrezGene	DEPENDENT	-	-	-
Solyc05g052020.3	Solyc05g052020.3.1	Solyc05g052020.3.1	101245256	EntrezGene	DEPENDENT	-	-	-
Solyc05g052030.1	Solyc05g052030.1.1	Solyc05g052030.1.1.1	543867	EntrezGene	DEPENDENT	-	-	-
Solyc05g052070.3	Solyc05g052070.3.1	Solyc05g052070.3.1	544012	EntrezGene	DEPENDENT	-	-	-
Solyc05g052080.1	Solyc05g052080.1.1	Solyc05g052080.1.1	101253901	EntrezGene	DEPENDENT	-	-	-
Solyc05g052090.1	Solyc05g052090.1.1	Solyc05g052090.1.1.1	104647676	EntrezGene	DEPENDENT	-	-	-
Solyc05g052110.3	Solyc05g052110.3.1	Solyc05g052110.3.1	101244375	EntrezGene	DEPENDENT	-	-	-
Solyc05g052130.3	Solyc05g052130.3.1	Solyc05g052130.3.1	101268763	EntrezGene	DEPENDENT	-	-	-
Solyc05g052180.3	Solyc05g052180.3.1	Solyc05g052180.3.1	101267408	EntrezGene	DEPENDENT	-	-	-
Solyc05g052210.3	Solyc05g052210.3.1	Solyc05g052210.3.1	101266516	EntrezGene	DEPENDENT	-	-	-
Solyc05g052220.3	Solyc05g052220.3.1	Solyc05g052220.3.1	101265926	EntrezGene	DEPENDENT	-	-	-
Solyc05g052245.1	Solyc05g052245.1.1	Solyc05g052245.1.1	101253289	EntrezGene	DEPENDENT	-	-	-
Solyc05g052280.3	Solyc05g052280.3.1	Solyc05g052280.3.1	101264425	EntrezGene	DEPENDENT	-	-	-
Solyc05g052470.3	Solyc05g052470.3.1	Solyc05g052470.3.1	101260346	EntrezGene	DEPENDENT	-	-	-
Solyc05g052490.3	Solyc05g052490.3.1	Solyc05g052490.3.1	101259751	EntrezGene	DEPENDENT	-	-	-
Solyc05g052520.3	Solyc05g052520.3.1	Solyc05g052520.3.1	101258862	EntrezGene	DEPENDENT	-	-	-
Solyc05g052530.2	Solyc05g052530.2.1	Solyc05g052530.2.1	101251186	EntrezGene	DEPENDENT	-	-	-
Solyc05g052580.3	Solyc05g052580.3.1	Solyc05g052580.3.1	101257861	EntrezGene	DEPENDENT	-	-	-
Solyc05g052590.1	Solyc05g052590.1.1	Solyc05g052590.1.1.1	101250601	EntrezGene	DEPENDENT	-	-	-
Solyc05g052610.3	Solyc05g052610.3.1	Solyc05g052610.3.1	101257376	EntrezGene	DEPENDENT	-	-	-
Solyc05g052620.3	Solyc05g052620.3.1	Solyc05g052620.3.1	543911	EntrezGene	DEPENDENT	-	-	-
Solyc05g052640.3	Solyc05g052640.3.1	Solyc05g052640.3.1	101256779	EntrezGene	DEPENDENT	-	-	-
Solyc05g052670.1	Solyc05g052670.1.1	Solyc05g052670.1.1.1	101256185	EntrezGene	DEPENDENT	-	-	-
Solyc05g052680.1	Solyc05g052680.1.1	Solyc05g052680.1.1.1	101255889	EntrezGene	DEPENDENT	-	-	-
Solyc05g052710.3	Solyc05g052710.3.1	Solyc05g052710.3.1	101254999	EntrezGene	DEPENDENT	-	-	-
Solyc05g052740.1	Solyc05g052740.1.1	Solyc05g052740.1.1	101250306	EntrezGene	DEPENDENT	-	-	-
Solyc05g052790.3	Solyc05g052790.3.1	Solyc05g052790.3.1	101250019	EntrezGene	DEPENDENT	-	-	-
Solyc05g052840.1	Solyc05g052840.1.1	Solyc05g052840.1.1.1	101252883	EntrezGene	DEPENDENT	-	-	-
Solyc05g052850.3	Solyc05g052850.3.1	Solyc05g052850.3.1	101252587	EntrezGene	DEPENDENT	-	-	-
Solyc05g052890.3	Solyc05g052890.3.1	Solyc05g052890.3.1	101251381	EntrezGene	DEPENDENT	-	-	-
Solyc05g052900.3	Solyc05g052900.3.1	Solyc05g052900.3.1	101251092	EntrezGene	DEPENDENT	-	-	-
Solyc05g052910.3	Solyc05g052910.3.1	Solyc05g052910.3.1	101250801	EntrezGene	DEPENDENT	-	-	-
Solyc05g052930.3	Solyc05g052930.3.1	Solyc05g052930.3.1	101250218	EntrezGene	DEPENDENT	-	-	-
Solyc05g052940.3	Solyc05g052940.3.1	Solyc05g052940.3.1	101249920	EntrezGene	DEPENDENT	-	-	-
Solyc05g052980.3	Solyc05g052980.3.1	Solyc05g052980.3.1	101248778	EntrezGene	DEPENDENT	-	-	-
Solyc05g053000.1	Solyc05g053000.1.1	Solyc05g053000.1.1.1	101248201	EntrezGene	DEPENDENT	-	-	-
Solyc05g053010.1	Solyc05g053010.1.1	Solyc05g053010.1.1.1	101247920	EntrezGene	DEPENDENT	-	-	-
Solyc05g053020.3	Solyc05g053020.3.1	Solyc05g053020.3.1	101247620	EntrezGene	DEPENDENT	-	-	-
Solyc05g053040.3	Solyc05g053040.3.1	Solyc05g053040.3.1	101247325	EntrezGene	DEPENDENT	-	-	-
Solyc05g053090.2	Solyc05g053090.2.1	Solyc05g053090.2.1.1	101246721	EntrezGene	DEPENDENT	-	-	-
Solyc05g053100.3	Solyc05g053100.3.1	Solyc05g053100.3.1	101246429	EntrezGene	DEPENDENT	-	-	-
Solyc05g053140.3	Solyc05g053140.3.1	Solyc05g053140.3.1	101245654	EntrezGene	DEPENDENT	-	-	-
Solyc05g053150.2	Solyc05g053150.2.1	Solyc05g053150.2.1	101248880	EntrezGene	DEPENDENT	-	-	-
Solyc05g053160.3	Solyc05g053160.3.1	Solyc05g053160.3.1	101245363	EntrezGene	DEPENDENT	-	-	-
Solyc05g053170.3	Solyc05g053170.3.1	Solyc05g053170.3.1	101245061	EntrezGene	DEPENDENT	-	-	-
Solyc05g053190.3	Solyc05g053190.3.1	Solyc05g053190.3.1	101244488	EntrezGene	DEPENDENT	-	-	-
Solyc05g053200.2	Solyc05g053200.2.1	Solyc05g053200.2.1	101244189	EntrezGene	DEPENDENT	-	-	-
Solyc05g053220.3	Solyc05g053220.3.1	Solyc05g053220.3.1	101268685	EntrezGene	DEPENDENT	-	-	-
Solyc05g053230.3	Solyc05g053230.3.1	Solyc05g053230.3.1	101268186	EntrezGene	DEPENDENT	-	-	-
Solyc05g053250.3	Solyc05g053250.3.1	Solyc05g053250.3.1	101267608	EntrezGene	DEPENDENT	-	-	-
Solyc05g053300.3	Solyc05g053300.3.1	Solyc05g053300.3.1	544237	EntrezGene	DEPENDENT	-	-	-
Solyc05g053310.3	Solyc05g053310.3.1	Solyc05g053310.3.1	101266335	EntrezGene	DEPENDENT	-	-	-
Solyc05g053330.3	Solyc05g053330.3.1	Solyc05g053330.3.1	101265734	EntrezGene	DEPENDENT	-	-	-
Solyc05g053340.3	Solyc05g053340.3.1	Solyc05g053340.3.1	100134907	EntrezGene	DEPENDENT	-	-	-
Solyc05g053350.3	Solyc05g053350.3.1	Solyc05g053350.3.1	101248580	EntrezGene	DEPENDENT	-	-	-
Solyc05g053370.3	Solyc05g053370.3.1	Solyc05g053370.3.1	100750256	EntrezGene	DEPENDENT	-	-	-
Solyc05g053430.3	Solyc05g053430.3.1	Solyc05g053430.3.1	101264221	EntrezGene	DEPENDENT	-	-	-
Solyc05g053440.3	Solyc05g053440.3.1	Solyc05g053440.3.1	101263912	EntrezGene	DEPENDENT	-	-	-
Solyc05g053450.3	Solyc05g053450.3.1	Solyc05g053450.3.1	101263613	EntrezGene	DEPENDENT	-	-	-
Solyc05g053470.3	Solyc05g053470.3.1	Solyc05g053470.3.1	101263320	EntrezGene	DEPENDENT	-	-	-
Solyc05g053480.3	Solyc05g053480.3.1	Solyc05g053480.3.1	101263028	EntrezGene	DEPENDENT	-	-	-
Solyc05g053510.2	Solyc05g053510.2.1	Solyc05g053510.2.1	101247428	EntrezGene	DEPENDENT	-	-	-
Solyc05g053520.3	Solyc05g053520.3.1	Solyc05g053520.3.1	101262116	EntrezGene	DEPENDENT	-	-	-
Solyc05g053540.3	Solyc05g053540.3.1	Solyc05g053540.3.1	101246533	EntrezGene	DEPENDENT	-	-	-
Solyc05g053550.3	Solyc05g053550.3.1	Solyc05g053550.3.1	778295	EntrezGene	DEPENDENT	-	-	-
Solyc05g053620.3	Solyc05g053620.3.1	Solyc05g053620.3.1	101260051	EntrezGene	DEPENDENT	-	-	-
Solyc05g053650.3	Solyc05g053650.3.1	Solyc05g053650.3.1	101259750	EntrezGene	DEPENDENT	-	-	-
Solyc05g053660.2	Solyc05g053660.2.1	Solyc05g053660.2.1	101246250	EntrezGene	DEPENDENT	-	-	-
Solyc05g053690.2	Solyc05g053690.2.1	Solyc05g053690.2.1	101245656	EntrezGene	DEPENDENT	-	-	-
Solyc05g053730.3	Solyc05g053730.3.1	Solyc05g053730.3.1	101258154	EntrezGene	DEPENDENT	-	-	-
Solyc05g053740.3	Solyc05g053740.3.1	Solyc05g053740.3.1	101257860	EntrezGene	DEPENDENT	-	-	-
Solyc05g053760.3	Solyc05g053760.3.1	Solyc05g053760.3.1	101257564	EntrezGene	DEPENDENT	-	-	-
Solyc05g053790.1	Solyc05g053790.1.1	Solyc05g053790.1.1.1	101256973	EntrezGene	DEPENDENT	-	-	-
Solyc05g053800.3	Solyc05g053800.3.1	Solyc05g053800.3.1	101256382	EntrezGene	DEPENDENT	-	-	-
Solyc05g053810.3	Solyc05g053810.3.1	Solyc05g053810.3.1	101256090	EntrezGene	DEPENDENT	-	-	-
Solyc05g053820.3	Solyc05g053820.3.1	Solyc05g053820.3.1	101255792	EntrezGene	DEPENDENT	-	-	-
Solyc05g053830.3	Solyc05g053830.3.1	Solyc05g053830.3.1	101255494	EntrezGene	DEPENDENT	-	-	-
Solyc05g053850.3	Solyc05g053850.3.1	Solyc05g053850.3.1	101254900	EntrezGene	DEPENDENT	-	-	-
Solyc05g053870.3	Solyc05g053870.3.1	Solyc05g053870.3.1	101253786	EntrezGene	DEPENDENT	-	-	-
Solyc05g053920.1	Solyc05g053920.1.1	Solyc05g053920.1.1.1	101243895	EntrezGene	DEPENDENT	-	-	-
Solyc05g053940.3	Solyc05g053940.3.1	Solyc05g053940.3.1	101252882	EntrezGene	DEPENDENT	-	-	-
Solyc05g053960.3	Solyc05g053960.3.1	Solyc05g053960.3.1	101252396	EntrezGene	DEPENDENT	-	-	-
Solyc05g054030.3	Solyc05g054030.3.1	Solyc05g054030.3.1	101268284	EntrezGene	DEPENDENT	-	-	-
Solyc05g054060.3	Solyc05g054060.3.1	Solyc05g054060.3.1	101250892	EntrezGene	DEPENDENT	-	-	-
Solyc05g054070.3	Solyc05g054070.3.1	Solyc05g054070.3.1	101250600	EntrezGene	DEPENDENT	-	-	-
Solyc05g054080.3	Solyc05g054080.3.1	Solyc05g054080.3.1	101250305	EntrezGene	DEPENDENT	-	-	-
Solyc05g054090.3	Solyc05g054090.3.1	Solyc05g054090.3.1	101250018	EntrezGene	DEPENDENT	-	-	-
Solyc05g054110.3	Solyc05g054110.3.1	Solyc05g054110.3.1	101249460	EntrezGene	DEPENDENT	-	-	-
Solyc05g054120.1	Solyc05g054120.1.1	Solyc05g054120.1.1.1	101249175	EntrezGene	DEPENDENT	-	-	-
Solyc05g054130.3	Solyc05g054130.3.1	Solyc05g054130.3.1	101248878	EntrezGene	DEPENDENT	-	-	-
Solyc05g054140.3	Solyc05g054140.3.1	Solyc05g054140.3.1	101248579	EntrezGene	DEPENDENT	-	-	-
Solyc05g054150.3	Solyc05g054150.3.1	Solyc05g054150.3.1	101248300	EntrezGene	DEPENDENT	-	-	-
Solyc05g054210.3	Solyc05g054210.3.1	Solyc05g054210.3.1	101246249	EntrezGene	DEPENDENT	-	-	-
Solyc05g054220.3	Solyc05g054220.3.1	Solyc05g054220.3.1	543678	EntrezGene	DEPENDENT	-	-	-
Solyc05g054240.3	Solyc05g054240.3.1	Solyc05g054240.3.1	101245653	EntrezGene	DEPENDENT	-	-	-
Solyc05g054250.1	Solyc05g054250.1.1	Solyc05g054250.1.1.1	104647562	EntrezGene	DEPENDENT	-	-	-
Solyc05g054260.3	Solyc05g054260.3.1	Solyc05g054260.3.1	101245362	EntrezGene	DEPENDENT	-	-	-
Solyc05g054270.2	Solyc05g054270.2.1	Solyc05g054270.2.1	101267410	EntrezGene	DEPENDENT	-	-	-
Solyc05g054350.3	Solyc05g054350.3.1	Solyc05g054350.3.1	101268869	EntrezGene	DEPENDENT	-	-	-
Solyc05g054365.1	Solyc05g054365.1.1	Solyc05g054365.1.1	101267526	EntrezGene	DEPENDENT	-	-	-
Solyc05g054380.2	Solyc05g054380.2.1	Solyc05g054380.2.1	101266638	EntrezGene	DEPENDENT	-	-	-
Solyc05g054400.3	Solyc05g054400.3.1	Solyc05g054400.3.1	101266030	EntrezGene	DEPENDENT	-	-	-
Solyc05g054440.3	Solyc05g054440.3.1	Solyc05g054440.3.1	101265131	EntrezGene	DEPENDENT	-	-	-
Solyc05g054450.1	Solyc05g054450.1.1	Solyc05g054450.1.1.1	101264825	EntrezGene	DEPENDENT	-	-	-
Solyc05g054460.3	Solyc05g054460.3.1	Solyc05g054460.3.1	101264522	EntrezGene	DEPENDENT	-	-	-
Solyc05g054490.3	Solyc05g054490.3.1	Solyc05g054490.3.1	101263911	EntrezGene	DEPENDENT	-	-	-
Solyc05g054493.1	Solyc05g054493.1.1	Solyc05g054493.1.1.1	101263612	EntrezGene	DEPENDENT	-	-	-
Solyc05g054510.2	Solyc05g054510.2.1	Solyc05g054510.2.1	101267120	EntrezGene	DEPENDENT	-	-	-
Solyc05g054520.3	Solyc05g054520.3.1	Solyc05g054520.3.1	101263319	EntrezGene	DEPENDENT	-	-	-
Solyc05g054530.1	Solyc05g054530.1.1	Solyc05g054530.1.1.1	101263027	EntrezGene	DEPENDENT	-	-	-
Solyc05g054550.3	Solyc05g054550.3.1	Solyc05g054550.3.1	101262418	EntrezGene	DEPENDENT	-	-	-
Solyc05g054560.3	Solyc05g054560.3.1	Solyc05g054560.3.1	101262115	EntrezGene	DEPENDENT	-	-	-
Solyc05g054570.3	Solyc05g054570.3.1	Solyc05g054570.3.1	101261818	EntrezGene	DEPENDENT	-	-	-
Solyc05g054580.3	Solyc05g054580.3.1	Solyc05g054580.3.1	101261521	EntrezGene	DEPENDENT	-	-	-
Solyc05g054600.3	Solyc05g054600.3.1	Solyc05g054600.3.1	101260937	EntrezGene	DEPENDENT	-	-	-
Solyc05g054610.1	Solyc05g054610.1.1	Solyc05g054610.1.1.1	101248209	EntrezGene	DEPENDENT	-	-	-
Solyc05g054610.1	Solyc05g054610.1.1	Solyc05g054610.1.1.1	101260642	EntrezGene	DEPENDENT	-	-	-
Solyc05g054610.1	Solyc05g054610.1.1	Solyc05g054610.1.1.1	544081	EntrezGene	DEPENDENT	-	-	-
Solyc05g054610.1	Solyc05g054610.1.1	Solyc05g054610.1.1.1	101256941	EntrezGene	DEPENDENT	-	-	-
Solyc05g054610.1	Solyc05g054610.1.1	Solyc05g054610.1.1.1	544080	EntrezGene	DEPENDENT	-	-	-
Solyc05g054670.3	Solyc05g054670.3.1	Solyc05g054670.3.1	101259157	EntrezGene	DEPENDENT	-	-	-
Solyc05g054680.1	Solyc05g054680.1.1	Solyc05g054680.1.1.1	101266518	EntrezGene	DEPENDENT	-	-	-
Solyc05g054700.3	Solyc05g054700.3.1	Solyc05g054700.3.1	101258561	EntrezGene	DEPENDENT	-	-	-
Solyc05g054710.3	Solyc05g054710.3.1	Solyc05g054710.3.1	100529104	EntrezGene	DEPENDENT	-	-	-
Solyc05g054720.3	Solyc05g054720.3.1	Solyc05g054720.3.1	101258263	EntrezGene	DEPENDENT	-	-	-
Solyc05g054730.3	Solyc05g054730.3.1	Solyc05g054730.3.1	101257769	EntrezGene	DEPENDENT	-	-	-
Solyc05g054740.3	Solyc05g054740.3.1	Solyc05g054740.3.1	101257470	EntrezGene	DEPENDENT	-	-	-
Solyc05g054760.3	Solyc05g054760.3.1	Solyc05g054760.3.1	778229	EntrezGene	DEPENDENT	-	-	-
Solyc05g054770.3	Solyc05g054770.3.1	Solyc05g054770.3.1	101257172	EntrezGene	DEPENDENT	-	-	-
Solyc05g054810.3	Solyc05g054810.3.1	Solyc05g054810.3.1	101256286	EntrezGene	DEPENDENT	-	-	-
Solyc05g054820.1	Solyc05g054820.1.1	Solyc05g054820.1.1.1	101265644	EntrezGene	DEPENDENT	-	-	-
Solyc05g054830.3	Solyc05g054830.3.1	Solyc05g054830.3.1	101255695	EntrezGene	DEPENDENT	-	-	-
Solyc05g054840.3	Solyc05g054840.3.1	Solyc05g054840.3.1	101255996	EntrezGene	DEPENDENT	-	-	-
Solyc05g054860.1	Solyc05g054860.1.1	Solyc05g054860.1.1.1	101255400	EntrezGene	DEPENDENT	-	-	-
Solyc05g054880.3	Solyc05g054880.3.1	Solyc05g054880.3.1	101255099	EntrezGene	DEPENDENT	-	-	-
Solyc05g054930.3	Solyc05g054930.3.1	Solyc05g054930.3.1	101253381	EntrezGene	DEPENDENT	-	-	-
Solyc05g054960.3	Solyc05g054960.3.1	Solyc05g054960.3.1	101252586	EntrezGene	DEPENDENT	-	-	-
Solyc05g054965.1	Solyc05g054965.1.1	Solyc05g054965.1.1	101252285	EntrezGene	DEPENDENT	-	-	-
Solyc05g054970.3	Solyc05g054970.3.1	Solyc05g054970.3.1	101251985	EntrezGene	DEPENDENT	-	-	-
Solyc05g054980.3	Solyc05g054980.3.1	Solyc05g054980.3.1	101251680	EntrezGene	DEPENDENT	-	-	-
Solyc05g054990.3	Solyc05g054990.3.1	Solyc05g054990.3.1	101251184	EntrezGene	DEPENDENT	-	-	-
Solyc05g055000.3	Solyc05g055000.3.1	Solyc05g055000.3.1	101250891	EntrezGene	DEPENDENT	-	-	-
Solyc05g055030.2	Solyc05g055030.2.1	Solyc05g055030.2.1	101265029	EntrezGene	DEPENDENT	-	-	-
Solyc05g055040.3	Solyc05g055040.3.1	Solyc05g055040.3.1	101249825	EntrezGene	DEPENDENT	-	-	-
Solyc05g055060.3	Solyc05g055060.3.1	Solyc05g055060.3.1	101249363	EntrezGene	DEPENDENT	-	-	-
Solyc05g055150.1	Solyc05g055150.1.1	Solyc05g055150.1.1	101264124	EntrezGene	DEPENDENT	-	-	-
Solyc05g055160.3	Solyc05g055160.3.1	Solyc05g055160.3.1	101248484	EntrezGene	DEPENDENT	-	-	-
Solyc05g055170.3	Solyc05g055170.3.1	Solyc05g055170.3.1	101248200	EntrezGene	DEPENDENT	-	-	-
Solyc05g055180.3	Solyc05g055180.3.1	Solyc05g055180.3.1	101247919	EntrezGene	DEPENDENT	-	-	-
Solyc05g055220.1	Solyc05g055220.1.1	Solyc05g055220.1.1.1	101263214	EntrezGene	DEPENDENT	-	-	-
Solyc05g055230.2	Solyc05g055230.2.1	Solyc05g055230.2.1.1	544221	EntrezGene	DEPENDENT	-	-	-
Solyc05g055240.3	Solyc05g055240.3.1	Solyc05g055240.3.1	543742	EntrezGene	DEPENDENT	-	-	-
Solyc05g055260.3	Solyc05g055260.3.1	Solyc05g055260.3.1	101245652	EntrezGene	DEPENDENT	-	-	-
Solyc05g055270.1	Solyc05g055270.1.1	Solyc05g055270.1.1.1	104647665	EntrezGene	DEPENDENT	-	-	-
Solyc05g055290.3	Solyc05g055290.3.1	Solyc05g055290.3.1	101244873	EntrezGene	DEPENDENT	-	-	-
Solyc05g055300.1	Solyc05g055300.1.1	Solyc05g055300.1.1.1	101244586	EntrezGene	DEPENDENT	-	-	-
Solyc05g055310.3	Solyc05g055310.3.1	Solyc05g055310.3.1	543877	EntrezGene	DEPENDENT	-	-	-
Solyc05g055320.3	Solyc05g055320.3.1	Solyc05g055320.3.1	101244289	EntrezGene	DEPENDENT	-	-	-
Solyc05g055330.3	Solyc05g055330.3.1	Solyc05g055330.3.1	101243997	EntrezGene	DEPENDENT	-	-	-
Solyc05g055340.3	Solyc05g055340.3.1	Solyc05g055340.3.1	101262920	EntrezGene	DEPENDENT	-	-	-
Solyc05g055350.3	Solyc05g055350.3.1	Solyc05g055350.3.1	101268762	EntrezGene	DEPENDENT	-	-	-
Solyc05g055390.3	Solyc05g055390.3.1	Solyc05g055390.3.1	101268474	EntrezGene	DEPENDENT	-	-	-
Solyc05g055400.3	Solyc05g055400.3.1	Solyc05g055400.3.1	101267893	EntrezGene	DEPENDENT	-	-	-
Solyc05g055440.1	Solyc05g055440.1.1	Solyc05g055440.1.1.1	101267024	EntrezGene	DEPENDENT	-	-	-
Solyc05g055450.3	Solyc05g055450.3.1	Solyc05g055450.3.1	101266125	EntrezGene	DEPENDENT	-	-	-
Solyc05g055460.1	Solyc05g055460.1.1	Solyc05g055460.1.1.1	104647663	EntrezGene	DEPENDENT	-	-	-
Solyc05g055500.1	Solyc05g055500.1.1	Solyc05g055500.1.1.1	101265240	EntrezGene	DEPENDENT	-	-	-
Solyc05g055510.3	Solyc05g055510.3.1	Solyc05g055510.3.1	101264933	EntrezGene	DEPENDENT	-	-	-
Solyc05g055550.3	Solyc05g055550.3.1	Solyc05g055550.3.1	101264329	EntrezGene	DEPENDENT	-	-	-
Solyc05g055630.3	Solyc05g055630.3.1	Solyc05g055630.3.1	101263211	EntrezGene	DEPENDENT	-	-	-
Solyc05g055650.3	Solyc05g055650.3.1	Solyc05g055650.3.1	101262917	EntrezGene	DEPENDENT	-	-	-
Solyc05g055700.3	Solyc05g055700.3.1	Solyc05g055700.3.1	101262011	EntrezGene	DEPENDENT	-	-	-
Solyc05g055750.3	Solyc05g055750.3.1	Solyc05g055750.3.1	101260537	EntrezGene	DEPENDENT	-	-	-
Solyc05g055760.3	Solyc05g055760.3.1	Solyc05g055760.3.1	100134905	EntrezGene	DEPENDENT	-	-	-
Solyc05g055770.3	Solyc05g055770.3.1	Solyc05g055770.3.1	101260819	EntrezGene	DEPENDENT	-	-	-
Solyc05g055790.3	Solyc05g055790.3.1	Solyc05g055790.3.1	101260535	EntrezGene	DEPENDENT	-	-	-
Solyc05g055800.3	Solyc05g055800.3.1	Solyc05g055800.3.1	101260231	EntrezGene	DEPENDENT	-	-	-
Solyc05g055830.3	Solyc05g055830.3.1	Solyc05g055830.3.1	101259635	EntrezGene	DEPENDENT	-	-	-
